"ID","TIME","RPM","TORQUE","POWER","PEAK_PEAK_PFS"
"220758","2023-12-03 04:11:43","0","0","0","0"
"220757","2023-12-03 04:11:28","0","0","0","0"
"220716","2023-12-03 04:01:13","0","0","0","0"
"220719","2023-12-03 04:01:58","0","0","0","0"
"220718","2023-12-03 04:01:43","0","0","0","0"
"220594","2023-12-03 03:54:48","0","0","0","0"
"220714","2023-12-03 04:00:43","0","0","0","0"
"220711","2023-12-03 03:59:58","0","0","0","0"
"220710","2023-12-03 03:59:43","0","0","0","0"
"220789","2023-12-03 04:08:40","0","0","0","0"
"220961","2023-12-03 04:29:27","0","0","0","0"
"220960","2023-12-03 04:29:12","0","0","0","0"
"220959","2023-12-03 04:28:57","0","0","0","0"
"220958","2023-12-03 04:28:42","0","0","0","0"
"220783","2023-12-03 04:07:10","0","0","0","0"
"220782","2023-12-03 04:06:55","0","0","0","0"
"220741","2023-12-03 04:07:28","0","0","0","0"
"220740","2023-12-03 04:07:13","0","0","0","0"
"220739","2023-12-03 04:06:58","0","0","0","0"
"220738","2023-12-03 04:06:43","0","0","0","0"
"220737","2023-12-03 04:06:28","0","0","0","0"
"220614","2023-12-03 03:59:48","0","0","0","0"
"220735","2023-12-03 04:05:58","0","0","0","0"
"220588","2023-12-03 03:53:18","0","0","0","0"
"220748","2023-12-03 04:09:13","0","0","0","0"
"220981","2023-12-03 04:34:27","0","0","0","0"
"220786","2023-12-03 04:07:55","0","0","0","0"
"220784","2023-12-03 04:07:25","0","0","0","0"
"221201","2023-12-03 05:29:27","0","0","0","0"
"221199","2023-12-03 05:28:57","0","0","0","0"
"221197","2023-12-03 05:28:27","0","0","0","0"
"221155","2023-12-03 05:17:57","0","0","0","0"
"221153","2023-12-03 05:17:27","0","0","0","0"
"221151","2023-12-03 05:16:57","0","0","0","0"
"220609","2023-12-03 03:58:33","0","0","0","0"
"220769","2023-12-03 04:14:28","0","0","0","0"
"221082","2023-12-03 04:59:42","0","0","0","0"
"220851","2023-12-03 04:10:57","0","0","0","0"
"221129","2023-12-03 05:11:27","0","0","0","0"
"221087","2023-12-03 05:00:57","0","0","0","0"
"221085","2023-12-03 05:00:27","0","0","0","0"
"220613","2023-12-03 03:59:33","0","0","0","0"
"220612","2023-12-03 03:59:18","0","0","0","0"
"220571","2023-12-03 03:49:03","0","0","0","0"
"220570","2023-12-03 03:48:48","0","0","0","0"
"220569","2023-12-03 03:48:33","0","0","0","0"
"220568","2023-12-03 03:48:18","0","0","0","0"
"220607","2023-12-03 03:58:03","0","0","0","0"
"220606","2023-12-03 03:57:48","0","0","0","0"
"221001","2023-12-03 04:39:27","0","0","0","0"
"220765","2023-12-03 04:13:28","0","0","0","0"
"220764","2023-12-03 04:13:13","0","0","0","0"
"220787","2023-12-03 04:08:10","0","0","0","0"
"220785","2023-12-03 04:07:40","0","0","0","0"
"221281","2023-12-03 05:49:27","0","0","0","0"
"221200","2023-12-03 05:29:12","0","0","0","0"
"221198","2023-12-03 05:28:42","0","0","0","0"
"221196","2023-12-03 05:28:12","0","0","0","0"
"220593","2023-12-03 03:54:33","0","0","0","0"
"220554","2023-12-03 03:44:48","0","0","0","0"
"220595","2023-12-03 03:55:03","0","0","0","0"
"220590","2023-12-03 03:53:48","0","0","0","0"
"221152","2023-12-03 05:17:12","0","0","0","0"
"221154","2023-12-03 05:17:42","0","0","0","0"
"221299","2023-12-03 05:53:57","0","0","0","0"
"221300","2023-12-03 05:54:12","0","0","0","0"
"221301","2023-12-03 05:54:27","0","0","0","0"
"221095","2023-12-03 05:02:57","0","0","0","0"
"221136","2023-12-03 05:13:12","0","0","0","0"
"221177","2023-12-03 05:23:27","0","0","0","0"
"221178","2023-12-03 05:23:42","0","0","0","0"
"221179","2023-12-03 05:23:57","0","0","0","0"
"221180","2023-12-03 05:24:12","0","0","0","0"
"221142","2023-12-03 05:14:42","0","0","0","0"
"220637","2023-12-03 03:41:28","0","0","0","0"
"221646","2023-12-03 07:20:52","0","0","0","0"
"218271","2023-12-02 18:19:19","0","0","0","0"
"218854","2023-12-02 20:45:04","0","0","0","0"
"218852","2023-12-02 20:44:34","0","0","0","0"
"218850","2023-12-02 20:44:04","0","0","0","0"
"218848","2023-12-02 20:43:34","0","0","0","0"
"218846","2023-12-02 20:43:04","0","0","0","0"
"218844","2023-12-02 20:42:34","0","0","0","0"
"218842","2023-12-02 20:42:04","0","0","0","0"
"218840","2023-12-02 20:41:34","0","0","0","0"
"218878","2023-12-02 20:51:04","0","0","0","0"
"218876","2023-12-02 20:50:34","0","0","0","0"
"221156","2023-12-03 05:18:12","0","0","0","0"
"221157","2023-12-03 05:18:27","0","0","0","0"
"221090","2023-12-03 05:01:42","0","0","0","0"
"221131","2023-12-03 05:11:57","0","0","0","0"
"221132","2023-12-03 05:12:12","0","0","0","0"
"221133","2023-12-03 05:12:27","0","0","0","0"
"221134","2023-12-03 05:12:42","0","0","0","0"
"221313","2023-12-03 05:57:27","0","0","0","0"
"221312","2023-12-03 05:57:12","0","0","0","0"
"221311","2023-12-03 05:56:57","0","0","0","0"
"221270","2023-12-03 05:46:42","0","0","0","0"
"221309","2023-12-03 05:56:27","0","0","0","0"
"221308","2023-12-03 05:56:12","0","0","0","0"
"221267","2023-12-03 05:45:57","0","0","0","0"
"221266","2023-12-03 05:45:42","0","0","0","0"
"221265","2023-12-03 05:45:27","0","0","0","0"
"221264","2023-12-03 05:45:12","0","0","0","0"
"221303","2023-12-03 05:54:57","0","0","0","0"
"221342","2023-12-03 06:04:42","0","0","0","0"
"216417","2023-12-02 10:35:49","0","0","0","0"
"221381","2023-12-03 06:14:27","0","0","0","0"
"221380","2023-12-03 06:14:12","0","0","0","0"
"217114","2023-12-02 13:30:04","0","0","0","0"
"217158","2023-12-02 13:41:04","0","0","0","0"
"217162","2023-12-02 13:42:04","0","0","0","0"
"217126","2023-12-02 13:33:04","0","0","0","0"
"220426","2023-12-03 03:12:54","50.000003815","1999.994873","10471.949219","0.54944938421"
"221260","2023-12-03 05:44:12","0","0","0","0"
"221259","2023-12-03 05:43:57","0","0","0","0"
"221258","2023-12-03 05:43:42","0","0","0","0"
"221170","2023-12-03 05:21:42","0","0","0","0"
"221209","2023-12-03 05:31:27","0","0","0","0"
"221208","2023-12-03 05:31:12","0","0","0","0"
"221167","2023-12-03 05:20:57","0","0","0","0"
