"ID","TIME","RPM","TORQUE","POWER","PEAK_PEAK_PFS"
"1530","2023-10-31 08:59:51","56.981788635","387.87438965","2314.472168","47.4047317505"
"1531","2023-10-31 09:04:51","56.997177124","398.91366577","2381.0229492","48.0325508118"
"1532","2023-10-31 09:09:51","56.994319916","393.81610107","2350.4274902","48.9814758301"
"1533","2023-10-31 09:14:51","57.009109497","421.14801025","2514.2236328","50.5285301208"
"1534","2023-10-31 09:19:51","56.998470306","420.66137695","2510.8583984","50.6846122742"
"1535","2023-10-31 09:24:51","56.990646362","415.96359253","2482.5166016","50.5769844055"
"1536","2023-10-31 09:29:51","57.001621246","440.06387329","2626.8547363","50.9910469055"
"1537","2023-10-31 09:34:51","56.994529724","453.31854248","2705.6142578","51.2372817993"
"1538","2023-10-31 09:39:51","56.996616364","454.78643799","2714.4887695","51.285861969"
"1539","2023-10-31 09:44:51","56.990570068","459.86392212","2744.4870605","51.4441604614"
"1540","2023-10-31 09:49:51","57.013004303","456.50302124","2725.5126953","51.6609992981"
"1541","2023-10-31 09:54:51","52.748531342","378.47131348","2094.081543","69.9299468994"
"1542","2023-10-31 09:59:51","52.167438507","372.25753784","2033.6016846","73.4259262085"
"1543","2023-10-31 10:04:51","52.664928436","385.63705444","2130.5915527","72.0298461914"
"1544","2023-10-31 10:09:51","56.80475235","466.73797607","2776.6826172","51.9546012878"
"1545","2023-10-31 10:14:51","52.911804199","425.68392944","2361.3601074","72.2591094971"
"1546","2023-10-31 10:19:51","52.197032928","427.82296753","2338.4868164","78.544418335"
"1547","2023-10-31 10:24:51","50.935695648","409.18249512","2208.3027344","80.1051177979"
"1548","2023-10-31 10:29:51","21.84016037","96.249343872","349.45379639","32.8614616394"
"1549","2023-10-31 10:34:51","26.630285263","107.99796295","319.76397705","26.1868591309"
"1550","2023-10-31 10:39:51","27.407739639","115.28166199","330.87466431","32.2540283203"
"1551","2023-10-31 10:44:51","27.408828735","117.80969238","338.14468384","32.3564186096"
"1552","2023-10-31 10:49:51","27.403608322","115.79820251","332.30526733","32.3759613037"
"1553","2023-10-31 10:54:51","28.655277252","128.29370117","387.2729187","35.2135353088"
"1554","2023-10-31 10:59:51","33.628482819","174.21551514","613.56994629","41.7183532715"
"1555","2023-10-31 11:04:51","40.374118805","257.05795288","1157.7502441","57.737701416"
"1556","2023-10-31 11:09:51","50.888168335","397.7739563","2131.703125","84.3152236938"
"1557","2023-10-31 11:14:51","36.310813904","195.0818634","741.79516602","52.7688446045"
"1558","2023-10-31 11:19:51","42.427890778","280.12051392","1325.2165527","56.8742332458"
"1559","2023-10-31 11:24:51","51.988834381","411.73907471","2241.6313477","77.9275054932"
"1560","2023-10-31 11:29:51","52.009098053","410.93807983","2238.1320801","78.1868133545"
"1561","2023-10-31 11:34:51","51.98266983","404.33538818","2201.0437012","77.7838439941"
"1562","2023-10-31 11:39:51","44.063957214","287.46057129","1415.1728516","67.2686843872"
"1563","2023-10-31 11:44:51","44.692527771","292.56149292","1452.9788818","59.4990768433"
"1564","2023-10-31 11:49:51","40.697650909","221.9291687","1003.9534302","62.9214859009"
"1565","2023-10-31 11:54:51","36.885612488","177.04023743","683.84246826","52.7813491821"
"1566","2023-10-31 11:59:51","36.905506134","182.63763428","705.84863281","52.3217201233"
"1567","2023-10-31 12:04:51","36.907657623","186.08105469","719.19616699","52.1381340027"
"1568","2023-10-31 12:09:51","36.912528992","185.95188904","718.79284668","52.0169906616"
"1569","2023-10-31 12:14:51","33.524353027","155.17660522","559.3694458","44.5921554565"
"1570","2023-10-31 12:19:51","29.702354431","123.61283112","384.48956299","35.9927520752"
"1571","2023-10-31 12:24:51","29.700944901","124.76634216","388.0574646","35.8377456665"
"1572","2023-10-31 12:29:51","29.707157135","122.81526947","382.06488037","35.4367218018"
"1573","2023-10-31 12:34:51","29.700059891","128.05711365","398.28445435","35.512462616"
"1574","2023-10-31 12:39:51","29.700065613","130.07817078","404.5670166","35.7322692871"
"1575","2023-10-31 12:49:17","3.1938056946","17.022903442","58.972061157","0"
"1576","2023-10-31 12:54:17","27.003774643","122.98473358","347.77981567","30.0408496857"
"1577","2023-10-31 12:59:17","27.010213852","114.8950119","324.98168945","31.2009525299"
"1578","2023-10-31 13:04:17","17.553497314","74.970962524","212.01821899","20.2082481384"
"1579","2023-10-31 13:09:17","0","0","0","0"
"1580","2023-10-31 13:14:17","26.765995026","186.96374512","803.80718994","21.021528244"
"1581","2023-10-31 13:19:17","54.804988861","454.16293335","2606.5266113","59.6588554382"
"1582","2023-10-31 13:24:17","33.860736847","184.31185913","793.45367432","44.8448486328"
"1583","2023-10-31 13:29:17","41.879821777","264.82666016","1240.0905762","66.1280593872"
"1584","2023-10-31 13:34:17","36.285758972","183.13458252","695.87835693","48.4774284363"
"1585","2023-10-31 13:39:17","36.302322388","180.77668762","687.23907471","48.5135574341"
"1586","2023-10-31 13:44:17","23.740242004","87.506660461","288.06512451","28.9171257019"
"1587","2023-10-31 13:49:17","0","0","0","0"
"1588","2023-10-31 13:54:17","33.924312592","182.80104065","682.60144043","37.2609558105"
"1589","2023-10-31 13:59:17","35.602794647","181.76745605","677.6887207","45.4924621582"
"1590","2023-10-31 14:04:17","42.301639557","261.25674438","1269.8128662","51.1379508972"
"1591","2023-10-31 14:09:17","19.122741699","227.88230896","1340.3842773","44.0275840759"
"1592","2023-10-31 14:14:17","-9.510887146","56.512008667","293.95089722","19.4114151001"
"1593","2023-10-31 14:19:17","0","0","0","0"
"1594","2023-10-31 14:24:17","0","0","0","0"
"1595","2023-10-31 14:29:17","-36.39242172","254.73805237","1306.12146","51.0059051514"
"1596","2023-10-31 14:34:17","35.34810257","239.90289307","888.04797363","55.6224517822"
"1597","2023-10-31 14:39:17","20.754459381","138.06584167","689.12554932","21.2268924713"
"1598","2023-10-31 14:44:17","-36.69708633","197.15934753","1104.8845215","39.9565353394"
"1599","2023-10-31 14:49:17","30.719581604","222.90515137","1004.9981079","26.0892486572"
"1600","2023-10-31 14:54:17","5.3972401619","29.203998566","89.146911621","3.66877532005"
"1601","2023-10-31 14:59:17","-3.592213154","16.409229279","61.712360382","0"
"1602","2023-10-31 15:04:17","-3.530123234","16.545524597","61.16431427","5.07531642914"
"1603","2023-10-31 15:09:17","0","0","0","0"
"1604","2023-10-31 15:14:17","1.2702744007","27.097757339","94.971405029","0"
"1605","2023-10-31 15:19:17","-3.454501152","14.226112366","52.123126984","0"
"1606","2023-10-31 15:24:17","1.7720966339","12.524773598","46.485328674","0"
"1607","2023-10-31 15:29:17","0","0","0","0"
"1608","2023-10-31 15:34:17","0","0","0","0"
"1609","2023-10-31 15:39:17","0","0","0","0"
"1610","2023-10-31 15:44:17","0","0","0","0"
"1611","2023-10-31 15:49:17","0","0","0","0"
"1612","2023-10-31 15:54:17","0","0","0","0"
"1613","2023-10-31 15:59:17","0","0","0","0"
"1614","2023-10-31 16:04:17","0","0","0","0"
"1615","2023-10-31 16:09:17","0","0","0","0"
"1616","2023-10-31 16:14:17","0","0","0","0"
"1617","2023-10-31 16:19:17","0","0","0","0"
"1618","2023-10-31 16:24:17","0","0","0","0"
"1619","2023-10-31 16:29:17","0","0","0","0"
"1620","2023-10-31 16:34:17","0","0","0","0"
"1621","2023-10-31 16:39:17","0","0","0","0"
"1622","2023-10-31 16:44:17","0","0","0","0"
"1623","2023-10-31 16:49:17","0","0","0","0"
"1624","2023-10-31 16:54:17","0","0","0","0"
"1625","2023-10-31 16:59:17","0","0","0","0"
"1626","2023-10-31 17:04:17","0","0","0","0"
"1627","2023-10-31 17:09:17","0","0","0","0"
"1628","2023-10-31 17:14:17","0","0","0","0"
"1629","2023-10-31 17:19:17","0","0","0","0"
"1630","2023-10-31 17:24:17","0","0","0","0"
"1631","2023-10-31 17:29:17","0","0","0","0"
"1632","2023-10-31 17:34:17","0","0","0","0"
"1633","2023-10-31 17:39:17","0","0","0","0"
"1634","2023-10-31 17:44:17","0","0","0","0"
"1635","2023-10-31 17:49:17","0","0","0","0"
"1636","2023-10-31 17:54:17","0","0","0","0"
"1637","2023-10-31 17:59:17","0","0","0","0"
"1638","2023-10-31 18:04:17","0","0","0","0"
"1639","2023-10-31 18:09:17","0","0","0","0"
"1640","2023-10-31 18:14:17","0","0","0","0"
"1641","2023-10-31 18:19:17","0","0","0","0"
"1642","2023-10-31 18:24:17","0","0","0","0"
"1643","2023-10-31 18:29:17","0","0","0","0"
"1644","2023-10-31 18:34:17","0","0","0","0"
"1645","2023-10-31 18:39:17","0","0","0","0"
"1646","2023-10-31 18:44:17","0","0","0","0"
"1647","2023-10-31 18:49:17","0","0","0","0"
"1648","2023-10-31 18:54:17","0","0","0","0"
"1649","2023-10-31 18:59:17","0","0","0","0"
"1650","2023-10-31 19:04:17","0","0","0","0"
"1651","2023-10-31 19:09:17","0","0","0","0"
"1652","2023-10-31 19:14:17","0","0","0","0"
"1653","2023-10-31 19:19:17","0","0","0","0"
"1654","2023-10-31 19:24:17","0","0","0","0"
"1655","2023-10-31 19:29:17","0","0","0","0"
"1656","2023-10-31 19:34:17","0","0","0","0"
"1657","2023-10-31 19:39:17","0","0","0","0"
"1658","2023-10-31 19:44:17","0","0","0","0"
"1659","2023-10-31 19:49:17","0","0","0","0"
"1660","2023-10-31 19:54:17","0","0","0","0"
"1661","2023-10-31 19:59:17","0","0","0","0"
"1662","2023-10-31 20:04:17","0","0","0","0"
"1663","2023-10-31 20:09:17","0","0","0","0"
"1664","2023-10-31 20:14:17","0","0","0","0"
"1665","2023-10-31 20:19:17","0","0","0","0"
"1666","2023-10-31 20:24:17","0","0","0","0"
"1667","2023-10-31 20:29:17","0","0","0","0"
"1668","2023-10-31 20:34:17","0","0","0","0"
"1669","2023-10-31 20:39:17","0","0","0","0"
"1670","2023-10-31 20:44:17","0","0","0","0"
"1671","2023-10-31 20:49:17","0","0","0","0"
"1672","2023-10-31 20:54:17","0","0","0","0"
"1673","2023-10-31 20:59:17","0","0","0","0"
"1674","2023-10-31 21:04:17","0","0","0","0"
"1675","2023-10-31 21:09:17","0","0","0","0"
"1676","2023-10-31 21:14:17","0","0","0","0"
"1677","2023-10-31 21:19:17","0","0","0","0"
"1678","2023-10-31 21:24:17","0","0","0","0"
"1679","2023-10-31 21:29:17","0","0","0","0"
"1680","2023-10-31 21:34:17","0","0","0","0"
"1681","2023-10-31 21:39:17","0","0","0","0"
"1682","2023-10-31 21:44:17","0","0","0","0"
"1683","2023-10-31 21:49:17","0","0","0","0"
"1684","2023-10-31 21:54:17","0","0","0","0"
"1685","2023-10-31 21:59:17","0","0","0","0"
"1686","2023-10-31 22:04:17","0","0","0","0"
"1687","2023-10-31 22:09:17","0","0","0","0"
"1688","2023-10-31 22:14:17","0","0","0","0"
"1689","2023-10-31 22:19:17","0","0","0","0"
"1690","2023-10-31 22:24:17","0","0","0","0"
"1691","2023-10-31 22:29:17","0","0","0","0"
"1692","2023-10-31 22:34:17","0","0","0","0"
"1693","2023-10-31 22:39:17","0","0","0","0"
"1694","2023-10-31 22:44:17","0","0","0","0"
"1695","2023-10-31 22:49:17","0","0","0","0"
"1696","2023-10-31 22:54:17","0","0","0","0"
"1697","2023-10-31 22:59:17","0","0","0","0"
"1698","2023-10-31 23:04:17","0","0","0","0"
"1699","2023-10-31 23:09:17","0","0","0","0"
"1700","2023-10-31 23:14:17","0","0","0","0"
"1701","2023-10-31 23:19:17","0","0","0","0"
"1702","2023-10-31 23:24:18","0","0","0","0"
"1703","2023-10-31 23:29:18","0","0","0","0"
"1704","2023-10-31 23:34:17","0","0","0","0"
"1705","2023-10-31 23:39:17","0","0","0","0"
"1706","2023-10-31 23:44:17","0","0","0","0"
"1707","2023-10-31 23:49:17","0","0","0","0"
"1708","2023-10-31 23:54:17","0","0","0","0"
"1709","2023-10-31 23:59:17","0","0","0","0"
"1710","2023-11-01 00:04:17","0","0","0","0"
"1711","2023-11-01 00:09:17","0","0","0","0"
"1712","2023-11-01 00:14:17","0","0","0","0"
"1713","2023-11-01 00:19:17","0","0","0","0"
"1714","2023-11-01 00:24:17","0","0","0","0"
"1715","2023-11-01 00:29:17","0","0","0","0"
"1716","2023-11-01 00:34:17","0","0","0","0"
"1717","2023-11-01 00:39:17","0","0","0","0"
"1718","2023-11-01 00:44:17","0","0","0","0"
"1719","2023-11-01 00:49:17","0","0","0","0"
"1720","2023-11-01 00:54:17","0","0","0","0"
"1721","2023-11-01 00:59:17","0","0","0","0"
"1722","2023-11-01 01:04:17","0","0","0","0"
"1723","2023-11-01 01:09:17","0","0","0","0"
"1724","2023-11-01 01:14:17","0","0","0","0"
"1725","2023-11-01 01:19:17","0","0","0","0"
"1726","2023-11-01 01:24:17","0","0","0","0"
"1727","2023-11-01 01:29:17","0","0","0","0"
"1728","2023-11-01 01:34:17","0","0","0","0"
"1729","2023-11-01 01:39:17","0","0","0","0"
"1730","2023-11-01 01:44:17","0","0","0","0"
"1731","2023-11-01 01:49:17","0","0","0","0"
"1732","2023-11-01 01:54:17","0","0","0","0"
"1733","2023-11-01 01:59:17","0","0","0","0"
"1734","2023-11-01 02:04:17","0","0","0","0"
"1735","2023-11-01 02:09:17","0","0","0","0"
"1736","2023-11-01 02:14:17","0","0","0","0"
"1737","2023-11-01 02:19:17","0","0","0","0"
"1738","2023-11-01 02:24:17","0","0","0","0"
"1739","2023-11-01 02:29:17","0","0","0","0"
"1740","2023-11-01 02:34:17","0","0","0","0"
"1741","2023-11-01 02:39:17","0","0","0","0"
"1742","2023-11-01 02:44:17","0","0","0","0"
"1743","2023-11-01 02:49:17","0","0","0","0"
"1744","2023-11-01 02:54:17","0","0","0","0"
"1745","2023-11-01 02:59:17","0","0","0","0"
"1746","2023-11-01 03:04:17","0","0","0","0"
"1747","2023-11-01 03:09:17","0","0","0","0"
"1748","2023-11-01 03:14:17","0","0","0","0"
"1749","2023-11-01 03:19:17","0","0","0","0"
"1750","2023-11-01 03:24:17","0","0","0","0"
"1751","2023-11-01 03:29:17","0","0","0","0"
"1752","2023-11-01 03:34:17","0","0","0","0"
"1753","2023-11-01 03:39:17","0","0","0","0"
"1754","2023-11-01 03:44:17","0","0","0","0"
"1755","2023-11-01 03:49:17","0","0","0","0"
"1756","2023-11-01 03:54:17","0","0","0","0"
"1757","2023-11-01 03:59:17","0","0","0","0"
"1758","2023-11-01 04:04:17","0","0","0","0"
"1759","2023-11-01 04:09:17","0","0","0","0"
"1760","2023-11-01 04:14:17","0","0","0","0"
"1761","2023-11-01 04:19:17","0","0","0","0"
"1762","2023-11-01 04:24:17","0","0","0","0"
"1763","2023-11-01 04:29:17","0","0","0","0"
"1764","2023-11-01 04:34:17","0","0","0","0"
"1765","2023-11-01 04:39:17","0","0","0","0"
"1766","2023-11-01 04:44:17","0","0","0","0"
"1767","2023-11-01 04:49:17","0","0","0","0"
"1768","2023-11-01 04:54:17","0","0","0","0"
"1769","2023-11-01 04:59:17","0","0","0","0"
"1770","2023-11-01 05:04:17","0","0","0","0"
"1771","2023-11-01 05:09:17","0","0","0","0"
"1772","2023-11-01 05:14:17","0","0","0","0"
"1773","2023-11-01 05:19:17","0","0","0","0"
"1774","2023-11-01 05:24:17","0","0","0","0"
"1775","2023-11-01 05:29:17","0","0","0","0"
"1776","2023-11-01 05:34:17","0","0","0","0"
"1777","2023-11-01 05:39:17","0","0","0","0"
"1778","2023-11-01 05:44:17","0","0","0","0"
"1779","2023-11-01 05:49:17","0","0","0","0"
"1780","2023-11-01 05:54:17","0","0","0","0"
"1781","2023-11-01 05:59:17","0","0","0","0"
"1782","2023-11-01 06:04:17","0","0","0","0"
"1783","2023-11-01 06:09:17","0","0","0","0"
"1784","2023-11-01 06:14:17","0","0","0","0"
"1785","2023-11-01 06:19:17","0","0","0","0"
"1786","2023-11-01 06:24:17","0","0","0","0"
"1787","2023-11-01 06:29:17","0","0","0","0"
"1788","2023-11-01 06:34:17","0","0","0","0"
"1789","2023-11-01 06:39:17","0","0","0","0"
"1790","2023-11-01 06:44:17","0","0","0","0"
"1791","2023-11-01 06:49:17","0","0","0","0"
"1792","2023-11-01 06:54:17","0","0","0","0"
"1793","2023-11-01 06:59:17","0","0","0","0"
"1794","2023-11-01 07:04:17","0","0","0","0"
"1795","2023-11-01 07:09:17","0","0","0","0"
"1796","2023-11-01 07:14:17","0","0","0","0"
"1797","2023-11-01 07:19:17","0","0","0","0"
"1798","2023-11-01 07:24:17","0","0","0","0"
"1799","2023-11-01 07:29:17","0","0","0","0"
"1800","2023-11-01 07:34:17","0","0","0","0"
"1801","2023-11-01 07:39:17","0","0","0","0"
"1802","2023-11-01 07:44:17","0","0","0","0"
"1803","2023-11-01 07:49:17","0","0","0","0"
"1804","2023-11-01 07:54:17","0","0","0","0"
"1805","2023-11-01 07:59:17","0","0","0","0"
"1806","2023-11-01 08:04:17","0","0","0","0"
"1807","2023-11-01 08:09:17","0","0","0","0"
"1808","2023-11-01 08:14:17","0","0","0","0"
"1809","2023-11-01 08:19:17","0","0","0","0"
"1810","2023-11-01 08:24:17","0","0","0","0"
"1811","2023-11-01 08:29:17","0","0","0","0"
"1812","2023-11-01 08:34:17","0","0","0","0"
"1813","2023-11-01 08:39:17","0","0","0","0"
"1814","2023-11-01 08:44:17","0","0","0","0"
"1815","2023-11-01 08:49:17","0","0","0","0"
"1816","2023-11-01 08:54:17","0","0","0","0"
"1817","2023-11-01 08:59:17","0","0","0","0"
"1818","2023-11-01 09:04:17","0","0","0","0"
"1819","2023-11-01 09:09:17","0","0","0","0"
"1820","2023-11-01 09:14:17","0","0","0","0"
"1821","2023-11-01 09:19:17","0","0","0","0"
"1822","2023-11-01 09:24:17","0","0","0","0"
"1823","2023-11-01 09:29:17","0","0","0","0"
"1824","2023-11-01 09:34:17","0","0","0","0"
"1825","2023-11-01 09:39:17","0","0","0","0"
"1826","2023-11-01 09:44:17","0","0","0","0"
"1827","2023-11-01 09:49:17","0","0","0","0"
"1828","2023-11-01 09:54:17","0","0","0","0"
"1829","2023-11-01 09:59:17","0","0","0","0"
"1830","2023-11-01 10:04:17","0","0","0","0"
"1831","2023-11-01 10:09:17","0","0","0","0"
"1832","2023-11-01 10:14:17","0","0","0","0"
"1833","2023-11-01 10:19:17","0","0","0","0"
"1834","2023-11-01 10:24:17","0","0","0","0"
"1835","2023-11-01 10:29:17","0","0","0","0"
"1836","2023-11-01 10:34:17","0","0","0","0"
"1837","2023-11-01 10:39:17","0","0","0","0"
"1838","2023-11-01 10:44:17","0","0","0","0"
"1839","2023-11-01 10:49:17","0","0","0","0"
"1840","2023-11-01 10:54:17","0","0","0","0"
"1841","2023-11-01 10:59:17","0","0","0","0"
"1842","2023-11-01 11:04:17","0","0","0","0"
"1843","2023-11-01 11:09:17","0","0","0","0"
"1844","2023-11-01 11:14:17","0","0","0","0"
"1845","2023-11-01 11:19:17","0","0","0","0"
"1846","2023-11-01 11:24:17","0","0","0","0"
"1847","2023-11-01 11:29:17","0","0","0","0"
"1848","2023-11-01 11:34:17","0","0","0","0"
"1849","2023-11-01 11:39:17","0","0","0","0"
"1850","2023-11-01 11:44:17","0","0","0","0"
"1851","2023-11-01 11:49:17","0","0","0","0"
"1852","2023-11-01 11:54:17","0","0","0","0"
"1853","2023-11-01 11:59:17","0","0","0","0"
"1854","2023-11-01 12:04:17","0","0","0","0"
"1855","2023-11-01 12:09:17","0","0","0","0"
"1856","2023-11-01 12:14:17","0","0","0","0"
"1857","2023-11-01 12:19:17","0","0","0","0"
"1858","2023-11-01 12:24:17","0","0","0","0"
"1859","2023-11-01 12:29:17","0","0","0","0"
"1860","2023-11-01 12:34:17","0","0","0","0"
"1861","2023-11-01 12:39:17","0","0","0","0"
"1862","2023-11-01 12:44:17","0","0","0","0"
"1863","2023-11-01 12:49:17","0","0","0","0"
"1864","2023-11-01 12:54:17","0","0","0","0"
"1865","2023-11-01 12:59:17","0","0","0","0"
"1866","2023-11-01 13:04:17","0","0","0","0"
"1867","2023-11-01 13:09:17","0","0","0","0"
"1868","2023-11-01 13:14:17","0","0","0","0"
"1869","2023-11-01 13:19:17","0","0","0","0"
"1870","2023-11-01 13:24:17","0","0","0","0"
"1871","2023-11-01 13:29:17","0","0","0","0"
"1872","2023-11-01 13:34:17","0","0","0","0"
"1873","2023-11-01 13:39:17","0","0","0","0"
"1874","2023-11-01 13:44:17","0","0","0","0"
"1875","2023-11-01 13:49:17","0","0","0","0"
"1876","2023-11-01 13:54:17","0","0","0","0"
"1877","2023-11-01 13:59:17","0","0","0","0"
"1878","2023-11-01 14:04:17","0","0","0","0"
"1879","2023-11-01 14:09:17","0","0","0","0"
"1880","2023-11-01 14:14:17","0","0","0","0"
"1881","2023-11-01 14:19:17","0","0","0","0"
"1882","2023-11-01 14:24:17","0","0","0","0"
"1883","2023-11-01 14:29:17","0","0","0","0"
"1884","2023-11-01 14:34:17","0","0","0","0"
"1885","2023-11-01 14:39:17","0","0","0","0"
"1886","2023-11-01 14:44:18","0","0","0","0"
"1887","2023-11-01 14:49:17","0","0","0","0"
"1888","2023-11-01 14:54:17","0","0","0","0"
"1889","2023-11-01 14:59:17","0","0","0","0"
"1890","2023-11-01 15:04:17","0","0","0","0"
"1891","2023-11-01 15:09:17","0","0","0","0"
"1892","2023-11-01 15:14:17","0","0","0","0"
"1893","2023-11-01 15:19:17","0","0","0","0"
"1894","2023-11-01 15:24:17","0","0","0","0"
"1895","2023-11-01 15:29:17","0","0","0","0"
"1896","2023-11-01 15:34:17","0","0","0","0"
"1897","2023-11-01 15:39:17","0","0","0","0"
"1898","2023-11-01 15:44:17","0","0","0","0"
"1899","2023-11-01 15:49:17","0","0","0","0"
"1900","2023-11-01 15:54:17","0","0","0","0"
"1901","2023-11-01 15:59:17","0","0","0","0"
"1902","2023-11-01 16:04:17","0","0","0","0"
"1903","2023-11-01 16:09:17","0","0","0","0"
"1904","2023-11-01 16:14:17","0","0","0","0"
"1905","2023-11-01 16:19:17","0","0","0","0"
"1906","2023-11-01 16:24:17","0","0","0","0"
"1907","2023-11-01 16:29:17","0","0","0","0"
"1908","2023-11-01 16:34:17","0","0","0","0"
"1909","2023-11-01 16:39:17","0","0","0","0"
"1910","2023-11-01 16:44:17","0","0","0","0"
"1911","2023-11-01 16:49:17","0","0","0","0"
"1912","2023-11-01 16:54:17","0","0","0","0"
"1913","2023-11-01 16:59:17","0","0","0","0"
"1914","2023-11-01 17:04:17","0","0","0","0"
"1915","2023-11-01 17:09:17","0","0","0","0"
"1916","2023-11-01 17:14:17","0","0","0","0"
"1917","2023-11-01 17:19:17","0","0","0","0"
"1918","2023-11-01 17:24:17","0","0","0","0"
"1919","2023-11-01 17:29:17","0","0","0","0"
"1920","2023-11-01 17:34:17","0","0","0","0"
"1921","2023-11-01 17:39:17","0","0","0","0"
"1922","2023-11-01 17:44:17","0","0","0","0"
"1923","2023-11-01 17:49:17","0","0","0","0"
"1924","2023-11-01 17:54:17","0","0","0","0"
"1925","2023-11-01 17:59:17","0","0","0","0"
"1926","2023-11-01 18:04:17","0","0","0","0"
"1927","2023-11-01 18:09:17","0","0","0","0"
"1928","2023-11-01 18:14:17","0","0","0","0"
"1929","2023-11-01 18:19:17","0","0","0","0"
"1930","2023-11-01 18:24:17","0","0","0","0"
"1931","2023-11-01 18:29:17","0","0","0","0"
"1932","2023-11-01 18:34:17","0","0","0","0"
"1933","2023-11-01 18:39:17","0","0","0","0"
"1934","2023-11-01 18:44:17","0","0","0","0"
"1935","2023-11-01 18:49:17","0","0","0","0"
"1936","2023-11-01 18:54:17","0","0","0","0"
"1937","2023-11-01 18:59:17","0","0","0","0"
"1938","2023-11-01 19:04:17","0","0","0","0"
"1939","2023-11-01 19:09:17","0","0","0","0"
"1940","2023-11-01 19:14:17","0","0","0","0"
"1941","2023-11-01 19:19:17","0","0","0","0"
"1942","2023-11-01 19:24:17","0","0","0","0"
"1943","2023-11-01 19:29:17","0","0","0","0"
"1944","2023-11-01 19:34:17","0","0","0","0"
"1945","2023-11-01 19:39:17","0","0","0","0"
"1946","2023-11-01 19:44:17","0","0","0","0"
"1947","2023-11-01 19:49:17","0","0","0","0"
"1948","2023-11-01 19:54:17","0","0","0","0"
"1949","2023-11-01 19:59:17","0","0","0","0"
"1950","2023-11-01 20:04:17","0","0","0","0"
"1951","2023-11-01 20:09:17","0","0","0","0"
"1952","2023-11-01 20:14:17","0","0","0","0"
"1953","2023-11-01 20:19:17","0","0","0","0"
"1954","2023-11-01 20:24:17","0","0","0","0"
"1955","2023-11-01 20:29:17","0","0","0","0"
"1956","2023-11-01 20:34:17","0","0","0","0"
"1957","2023-11-01 20:39:17","0","0","0","0"
"1958","2023-11-01 20:44:17","0","0","0","0"
"1959","2023-11-01 20:49:17","0","0","0","0"
"1960","2023-11-01 20:54:17","0","0","0","0"
"1961","2023-11-01 20:59:17","0","0","0","0"
"1962","2023-11-01 21:04:17","0","0","0","0"
"1963","2023-11-01 21:09:17","0","0","0","0"
"1964","2023-11-01 21:14:17","0","0","0","0"
"1965","2023-11-01 21:19:17","0","0","0","0"
"1966","2023-11-01 21:24:17","0","0","0","0"
"1967","2023-11-01 21:29:17","0","0","0","0"
"1968","2023-11-01 21:34:17","0","0","0","0"
"1969","2023-11-01 21:39:17","0","0","0","0"
"1970","2023-11-01 21:44:17","0","0","0","0"
"1971","2023-11-01 21:49:17","0","0","0","0"
"1972","2023-11-01 21:54:17","0","0","0","0"
"1973","2023-11-01 21:59:17","0","0","0","0"
"1974","2023-11-01 22:04:17","0","0","0","0"
"1975","2023-11-01 22:09:17","0","0","0","0"
"1976","2023-11-01 22:14:17","0","0","0","0"
"1977","2023-11-01 22:19:17","0","0","0","0"
"1978","2023-11-01 22:24:17","0","0","0","0"
"1979","2023-11-01 22:29:17","0","0","0","0"
"1980","2023-11-01 22:34:17","0","0","0","0"
"1981","2023-11-01 22:39:17","0","0","0","0"
"1982","2023-11-01 22:44:17","0","0","0","0"
"1983","2023-11-01 22:49:17","0","0","0","0"
"1984","2023-11-01 22:54:17","0","0","0","0"
"1985","2023-11-01 22:59:17","0","0","0","0"
"1986","2023-11-01 23:04:17","0","0","0","0"
"1987","2023-11-01 23:09:17","0","0","0","0"
"1988","2023-11-01 23:14:17","0","0","0","0"
"1989","2023-11-01 23:19:17","0","0","0","0"
"1990","2023-11-01 23:24:17","0","0","0","0"
"1991","2023-11-01 23:29:17","0","0","0","0"
"1992","2023-11-01 23:34:17","0","0","0","0"
"1993","2023-11-01 23:39:17","0","0","0","0"
"1994","2023-11-01 23:44:17","0","0","0","0"
"1995","2023-11-01 23:49:17","0","0","0","0"
"1996","2023-11-01 23:54:17","0","0","0","0"
"1997","2023-11-01 23:59:17","0","0","0","0"
"1998","2023-11-02 00:04:17","0","0","0","0"
"1999","2023-11-02 00:09:17","0","0","0","0"
"2000","2023-11-02 00:14:17","0","0","0","0"
"2001","2023-11-02 00:19:17","0","0","0","0"
"2002","2023-11-02 00:24:17","0","0","0","0"
"2003","2023-11-02 00:29:17","0","0","0","0"
"2004","2023-11-02 00:34:17","0","0","0","0"
"2005","2023-11-02 00:39:17","0","0","0","0"
"2006","2023-11-02 00:44:17","0","0","0","0"
"2007","2023-11-02 00:49:17","0","0","0","0"
"2008","2023-11-02 00:54:17","0","0","0","0"
"2009","2023-11-02 00:59:17","0","0","0","0"
"2010","2023-11-02 01:04:17","0","0","0","0"
"2011","2023-11-02 01:09:17","0","0","0","0"
"2012","2023-11-02 01:14:17","0","0","0","0"
"2013","2023-11-02 01:19:17","0","0","0","0"
"2014","2023-11-02 01:24:17","0","0","0","0"
"2015","2023-11-02 01:29:17","0","0","0","0"
"2016","2023-11-02 01:34:17","0","0","0","0"
"2017","2023-11-02 01:39:17","0","0","0","0"
"2018","2023-11-02 01:44:17","0","0","0","0"
