"ID","TIME","PEAK_PEAK_PFS","PEAK_PEAK_KNM","MAIN_FREQ","SECOND_FREQ","TORQUE_HIGH","TORQUE_LOW","RPM_HIGH","RPM_LOW"
"2510","2023-11-03 18:16:10","0","0","0","0","0","0","0","0"
"2511","2023-11-03 18:21:10","0","0","0","0","0","0","0","0"
"2512","2023-11-03 18:26:11","0","0","0","0","0","0","0","0"
"2513","2023-11-03 18:31:10","0","0","0","0","0","0","0","0"
"2514","2023-11-03 18:36:11","0","0","0","0","0","0","0","0"
"2515","2023-11-03 18:41:11","0","0","0","0","0","0","0","0"
"2516","2023-11-03 18:46:10","0","0","0","0","0","0","0","0"
"2517","2023-11-03 18:51:11","0","0","0","0","0","0","0","0"
"2518","2023-11-03 18:56:10","0","0","0","0","0","0","0","0"
"2519","2023-11-03 19:01:10","0","0","0","0","0","0","0","0"
"2520","2023-11-03 19:06:10","0","0","0","0","0","0","0","0"
"2521","2023-11-03 19:11:11","0","0","0","0","0","0","0","0"
"2522","2023-11-03 19:16:11","0","0","0","0","0","0","0","0"
"2523","2023-11-03 19:21:10","0","0","0","0","0","0","0","0"
"2524","2023-11-03 19:26:10","0","0","0","0","0","0","0","0"
"2525","2023-11-03 19:31:10","0","0","0","0","0","0","0","0"
"2526","2023-11-03 19:36:11","0","0","0","0","0","0","0","0"
"2527","2023-11-03 19:41:11","0","0","0","0","0","0","0","0"
"2528","2023-11-03 19:46:10","0","0","0","0","0","0","0","0"
"2529","2023-11-03 19:51:10","0","0","0","0","0","0","0","0"
"2530","2023-11-03 19:56:10","0","0","0","0","0","0","0","0"
"2531","2023-11-03 20:01:10","0","0","0","0","0","0","0","0"
"2532","2023-11-03 20:06:10","0","0","0","0","0","0","0","0"
"2533","2023-11-03 20:11:10","0","0","0","0","0","0","0","0"
"2534","2023-11-03 20:16:11","0","0","0","0","0","0","0","0"
"2535","2023-11-03 20:21:10","0","0","0","0","0","0","0","0"
"2536","2023-11-03 20:26:10","0","0","0","0","0","0","0","0"
"2537","2023-11-03 20:31:11","0","0","0","0","0","0","0","0"
"2538","2023-11-03 20:36:11","0","0","0","0","0","0","0","0"
"2539","2023-11-03 20:41:10","0","0","0","0","0","0","0","0"
"2540","2023-11-03 20:46:10","0","0","0","0","0","0","0","0"
"2541","2023-11-03 20:51:11","0","0","0","0","0","0","0","0"
"2542","2023-11-03 20:56:11","0","0","0","0","0","0","0","0"
"2543","2023-11-03 21:01:10","0","0","0","0","0","0","0","0"
"2544","2023-11-03 21:06:11","0","0","0","0","0","0","0","0"
"2545","2023-11-03 21:11:10","0","0","0","0","0","0","0","0"
"2546","2023-11-03 21:16:11","0","0","0","0","0","0","0","0"
"2547","2023-11-03 21:21:11","0","0","0","0","0","0","0","0"
"2548","2023-11-03 21:26:10","0","0","0","0","0","0","0","0"
"2549","2023-11-03 21:31:11","0","0","0","0","0","0","0","0"
"2550","2023-11-03 21:36:11","0","0","0","0","0","0","0","0"
"2551","2023-11-03 21:41:11","0","0","0","0","0","0","0","0"
"2552","2023-11-03 21:46:11","0","0","0","0","0","0","0","0"
"2553","2023-11-03 21:51:11","0","0","0","0","0","0","0","0"
"2554","2023-11-03 21:56:11","0","0","0","0","0","0","0","0"
"2555","2023-11-03 22:01:11","0","0","0","0","0","0","0","0"
"2556","2023-11-03 22:06:11","0","0","0","0","0","0","0","0"
"2557","2023-11-03 22:11:11","0","0","0","0","0","0","0","0"
"2558","2023-11-03 22:16:11","0","0","0","0","0","0","0","0"
"2559","2023-11-03 22:21:10","0","0","0","0","0","0","0","0"
"2560","2023-11-03 22:26:10","0","0","0","0","0","0","0","0"
"2561","2023-11-03 22:31:11","0","0","0","0","0","0","0","0"
"2562","2023-11-03 22:36:10","0","0","0","0","0","0","0","0"
"2563","2023-11-03 22:41:10","0","0","0","0","0","0","0","0"
"2564","2023-11-03 22:46:10","0","0","0","0","0","0","0","0"
"2565","2023-11-03 22:51:10","0","0","0","0","0","0","0","0"
"2566","2023-11-03 22:56:10","0","0","0","0","0","0","0","0"
"2567","2023-11-03 23:01:10","0","0","0","0","0","0","0","0"
"2568","2023-11-03 23:06:10","0","0","0","0","0","0","0","0"
"2569","2023-11-03 23:11:11","0","0","0","0","0","0","0","0"
"2570","2023-11-03 23:16:10","0","0","0","0","0","0","0","0"
"2571","2023-11-03 23:21:10","0","0","0","0","0","0","0","0"
"2572","2023-11-03 23:26:10","0","0","0","0","0","0","0","0"
"2573","2023-11-03 23:31:10","0","0","0","0","0","0","0","0"
"2574","2023-11-03 23:36:11","0","0","0","0","0","0","0","0"
"2575","2023-11-03 23:41:10","0","0","0","0","0","0","0","0"
"2576","2023-11-03 23:46:10","0","0","0","0","0","0","0","0"
"2577","2023-11-03 23:51:10","0","0","0","0","0","0","0","0"
"2578","2023-11-03 23:56:10","0","0","0","0","0","0","0","0"
"2579","2023-11-04 00:01:10","0","0","0","0","0","0","0","0"
"2580","2023-11-04 00:06:10","0","0","0","0","0","0","0","0"
"2581","2023-11-04 00:11:10","0","0","0","0","0","0","0","0"
"2582","2023-11-04 00:16:11","0","0","0","0","0","0","0","0"
"2583","2023-11-04 00:21:10","0","0","0","0","0","0","0","0"
"2584","2023-11-04 00:26:10","0","0","0","0","0","0","0","0"
"2585","2023-11-04 00:31:10","0","0","0","0","0","0","0","0"
"2586","2023-11-04 00:36:11","0","0","0","0","0","0","0","0"
"2587","2023-11-04 00:41:10","0","0","0","0","0","0","0","0"
"2588","2023-11-04 00:46:10","0","0","0","0","0","0","0","0"
"2589","2023-11-04 00:51:10","0","0","0","0","0","0","0","0"
"2590","2023-11-04 00:56:10","0","0","0","0","0","0","0","0"
"2591","2023-11-04 01:01:10","0","0","0","0","0","0","0","0"
"2592","2023-11-04 01:06:10","0","0","0","0","0","0","0","0"
"2593","2023-11-04 01:11:10","0","0","0","0","0","0","0","0"
"2594","2023-11-04 01:16:11","0","0","0","0","0","0","0","0"
"2595","2023-11-04 01:21:11","0","0","0","0","0","0","0","0"
"2596","2023-11-04 01:26:11","0","0","0","0","0","0","0","0"
"2597","2023-11-04 01:31:10","0","0","0","0","0","0","0","0"
"2598","2023-11-04 01:36:11","0","0","0","0","0","0","0","0"
"2599","2023-11-04 01:41:10","0","0","0","0","0","0","0","0"
"2600","2023-11-04 01:46:10","0","0","0","0","0","0","0","0"
"2601","2023-11-04 01:51:10","0","0","0","0","0","0","0","0"
"2602","2023-11-04 01:56:10","0","0","0","0","0","0","0","0"
"2603","2023-11-04 02:01:10","0","0","0","0","0","0","0","0"
"2604","2023-11-04 02:06:11","0","0","0","0","0","0","0","0"
"2605","2023-11-04 02:11:10","0","0","0","0","0","0","0","0"
"2606","2023-11-04 02:16:10","0","0","0","0","0","0","0","0"
"2607","2023-11-04 02:21:11","0","0","0","0","0","0","0","0"
"2608","2023-11-04 02:26:11","0","0","0","0","0","0","0","0"
"2609","2023-11-04 02:31:10","0","0","0","0","0","0","0","0"
"2610","2023-11-04 02:36:10","0","0","0","0","0","0","0","0"
"2611","2023-11-04 02:41:11","0","0","0","0","0","0","0","0"
"2612","2023-11-04 02:46:11","0","0","0","0","0","0","0","0"
"2613","2023-11-04 02:51:11","0","0","0","0","0","0","0","0"
"2614","2023-11-04 02:56:11","0","0","0","0","0","0","0","0"
"2615","2023-11-04 03:01:10","0","0","0","0","0","0","0","0"
"2616","2023-11-04 03:06:11","0","0","0","0","0","0","0","0"
"2617","2023-11-04 03:11:10","0","0","0","0","0","0","0","0"
"2618","2023-11-04 03:16:10","0","0","0","0","0","0","0","0"
"2619","2023-11-04 03:21:10","0","0","0","0","0","0","0","0"
"2620","2023-11-04 03:26:11","0","0","0","0","0","0","0","0"
"2621","2023-11-04 03:31:10","0","0","0","0","0","0","0","0"
"2622","2023-11-04 03:36:11","0","0","0","0","0","0","0","0"
"2623","2023-11-04 03:41:10","0","0","0","0","0","0","0","0"
"2624","2023-11-04 03:46:11","0","0","0","0","0","0","0","0"
"2625","2023-11-04 03:51:10","0","0","0","0","0","0","0","0"
"2626","2023-11-04 03:56:11","0","0","0","0","0","0","0","0"
"2627","2023-11-04 04:01:10","0","0","0","0","0","0","0","0"
"2628","2023-11-04 04:06:10","0","0","0","0","0","0","0","0"
"2629","2023-11-04 04:11:10","0","0","0","0","0","0","0","0"
"2630","2023-11-04 04:16:10","0","0","0","0","0","0","0","0"
"2631","2023-11-04 04:21:11","0","0","0","0","0","0","0","0"
"2632","2023-11-04 04:26:10","0","0","0","0","0","0","0","0"
"2633","2023-11-04 04:31:11","0","0","0","0","0","0","0","0"
"2634","2023-11-04 04:36:10","0","0","0","0","0","0","0","0"
"2635","2023-11-04 04:41:10","0","0","0","0","0","0","0","0"
"2636","2023-11-04 04:46:10","0","0","0","0","0","0","0","0"
"2637","2023-11-04 04:51:11","0","0","0","0","0","0","0","0"
"2638","2023-11-04 04:56:11","0","0","0","0","0","0","0","0"
"2639","2023-11-04 05:01:10","0","0","0","0","0","0","0","0"
"2640","2023-11-04 05:06:10","0","0","0","0","0","0","0","0"
"2641","2023-11-04 05:11:11","0","0","0","0","0","0","0","0"
"2642","2023-11-04 05:16:11","0","0","0","0","0","0","0","0"
"2643","2023-11-04 05:21:10","0","0","0","0","0","0","0","0"
"2644","2023-11-04 05:26:10","0","0","0","0","0","0","0","0"
"2645","2023-11-04 05:31:10","0","0","0","0","0","0","0","0"
"2646","2023-11-04 05:36:10","0","0","0","0","0","0","0","0"
"2647","2023-11-04 05:41:10","0","0","0","0","0","0","0","0"
"2648","2023-11-04 05:46:10","0","0","0","0","0","0","0","0"
"2649","2023-11-04 05:51:10","0","0","0","0","0","0","0","0"
"2650","2023-11-04 05:56:11","0","0","0","0","0","0","0","0"
"2651","2023-11-04 06:01:10","0","0","0","0","0","0","0","0"
"2652","2023-11-04 06:06:10","0","0","0","0","0","0","0","0"
"2653","2023-11-04 06:11:11","0","0","0","0","0","0","0","0"
"2654","2023-11-04 06:16:10","0","0","0","0","0","0","0","0"
"2655","2023-11-04 06:21:10","0","0","0","0","0","0","0","0"
"2656","2023-11-04 06:26:11","0","0","0","0","0","0","0","0"
"2657","2023-11-04 06:31:11","0","0","0","0","0","0","0","0"
"2658","2023-11-04 06:36:10","0","0","0","0","0","0","0","0"
"2659","2023-11-04 06:41:10","0","0","0","0","0","0","0","0"
"2660","2023-11-04 06:46:11","0","0","0","0","0","0","0","0"
"2661","2023-11-04 06:51:10","0","0","0","0","0","0","0","0"
"2662","2023-11-04 06:56:10","0","0","0","0","0","0","0","0"
"2663","2023-11-04 07:01:11","0","0","0","0","0","0","0","0"
"2664","2023-11-04 07:06:10","0","0","0","0","0","0","0","0"
"2665","2023-11-04 07:11:11","0","0","0","0","0","0","0","0"
"2666","2023-11-04 07:16:10","0","0","0","0","0","0","0","0"
"2667","2023-11-04 07:21:10","0","0","0","0","0","0","0","0"
"2668","2023-11-04 07:26:10","0","0","0","0","0","0","0","0"
"2669","2023-11-04 07:31:10","0","0","0","0","0","0","0","0"
"2670","2023-11-04 07:36:10","0","0","0","0","0","0","0","0"
"2671","2023-11-04 07:41:11","0","0","0","0","0","0","0","0"
"2672","2023-11-04 07:46:10","0","0","0","0","0","0","0","0"
"2673","2023-11-04 07:51:10","0","0","0","0","0","0","0","0"
"2674","2023-11-04 07:56:10","0","0","0","0","0","0","0","0"
"2675","2023-11-04 08:01:11","0","0","0","0","0","0","0","0"
"2676","2023-11-04 08:06:10","0","0","0","0","0","0","0","0"
"2677","2023-11-04 08:11:11","0","0","0","0","0","0","0","0"
"2678","2023-11-04 08:16:10","0","0","0","0","0","0","0","0"
"2679","2023-11-04 08:21:11","0","0","0","0","0","0","0","0"
"2680","2023-11-04 08:26:10","0","0","0","0","0","0","0","0"
"2681","2023-11-04 08:31:10","0","0","0","0","0","0","0","0"
"2682","2023-11-04 08:36:10","0","0","0","0","0","0","0","0"
"2683","2023-11-04 08:41:10","0","0","0","0","0","0","0","0"
"2684","2023-11-04 08:46:10","0","0","0","0","0","0","0","0"
"2685","2023-11-04 08:51:10","0","0","0","0","0","0","0","0"
"2686","2023-11-04 08:56:10","0","0","0","0","0","0","0","0"
"2687","2023-11-04 09:01:10","0","0","0","0","0","0","0","0"
"2688","2023-11-04 09:06:11","0","0","0","0","0","0","0","0"
"2689","2023-11-04 09:11:10","0","0","0","0","0","0","0","0"
"2690","2023-11-04 09:16:11","0","0","0","0","0","0","0","0"
"2691","2023-11-04 09:21:11","0","0","0","0","0","0","0","0"
"2692","2023-11-04 09:26:10","0","0","0","0","0","0","0","0"
"2693","2023-11-04 09:31:11","0","0","0","0","0","0","0","0"
"2694","2023-11-04 09:36:10","0","0","0","0","0","0","0","0"
"2695","2023-11-04 09:41:10","0","0","0","0","0","0","0","0"
"2696","2023-11-04 09:46:10","0","0","0","0","0","0","0","0"
"2697","2023-11-04 09:51:10","0","0","0","0","0","0","0","0"
"2698","2023-11-04 09:56:10","0","0","0","0","0","0","0","0"
"2699","2023-11-04 10:01:10","0","0","0","0","0","0","0","0"
"2700","2023-11-04 10:06:10","0","0","0","0","0","0","0","0"
"2701","2023-11-04 10:11:11","0","0","0","0","0","0","0","0"
"2702","2023-11-04 10:16:11","0","0","0","0","0","0","0","0"
"2703","2023-11-04 10:21:11","0","0","0","0","0","0","0","0"
"2704","2023-11-04 10:26:11","0","0","0","0","0","0","0","0"
"2705","2023-11-04 10:31:10","0","0","0","0","0","0","0","0"
"2706","2023-11-04 10:36:11","0","0","0","0","0","0","0","0"
"2707","2023-11-04 10:41:10","0","0","0","0","0","0","0","0"
"2708","2023-11-04 10:46:10","0","0","0","0","0","0","0","0"
"2709","2023-11-04 10:51:10","0","0","0","0","0","0","0","0"
"2710","2023-11-04 10:56:11","0","0","0","0","0","0","0","0"
"2711","2023-11-04 11:01:10","0","0","0","0","0","0","0","0"
"2712","2023-11-04 11:06:10","0","0","0","0","0","0","0","0"
"2713","2023-11-04 11:11:10","0","0","0","0","0","0","0","0"
"2714","2023-11-04 11:16:10","0","0","0","0","0","0","0","0"
"2715","2023-11-04 11:21:10","0","0","0","0","0","0","0","0"
"2716","2023-11-04 11:26:10","0","0","0","0","0","0","0","0"
"2717","2023-11-04 11:31:10","0","0","0","0","0","0","0","0"
"2718","2023-11-04 11:36:10","0","0","0","0","0","0","0","0"
"2719","2023-11-04 11:41:10","0","0","0","0","0","0","0","0"
"2720","2023-11-04 11:46:10","0","0","0","0","0","0","0","0"
"2721","2023-11-04 11:51:10","0","0","0","0","0","0","0","0"
"2722","2023-11-04 11:56:10","0","0","0","0","0","0","0","0"
"2723","2023-11-04 12:01:11","0","0","0","0","0","0","0","0"
"2724","2023-11-04 12:06:10","0","0","0","0","0","0","0","0"
"2725","2023-11-04 12:11:10","0","0","0","0","0","0","0","0"
"2726","2023-11-04 12:16:10","0","0","0","0","0","0","0","0"
"2727","2023-11-04 12:21:11","0","0","0","0","0","0","0","0"
"2728","2023-11-04 12:26:10","0","0","0","0","0","0","0","0"
"2729","2023-11-04 12:31:10","0","0","0","0","0","0","0","0"
"2730","2023-11-04 12:36:10","0","0","0","0","0","0","0","0"
"2731","2023-11-04 12:41:10","0","0","0","0","0","0","0","0"
"2732","2023-11-04 12:46:11","0","0","0","0","0","0","0","0"
"2733","2023-11-04 12:51:10","0","0","0","0","0","0","0","0"
"2734","2023-11-04 12:56:11","0","0","0","0","0","0","0","0"
"2735","2023-11-04 13:01:10","0","0","0","0","0","0","0","0"
"2736","2023-11-04 13:06:11","0","0","0","0","0","0","0","0"
"2737","2023-11-04 13:11:10","0","0","0","0","0","0","0","0"
"2738","2023-11-04 13:16:10","0","0","0","0","0","0","0","0"
"2739","2023-11-04 13:21:10","0","0","0","0","0","0","0","0"
"2740","2023-11-04 13:26:10","0","0","0","0","0","0","0","0"
"2741","2023-11-04 13:31:10","0","0","0","0","0","0","0","0"
"2742","2023-11-04 13:36:11","0","0","0","0","0","0","0","0"
"2743","2023-11-04 13:41:11","0","0","0","0","0","0","0","0"
"2744","2023-11-04 13:46:10","0","0","0","0","0","0","0","0"
"2745","2023-11-04 13:51:10","0","0","0","0","0","0","0","0"
"2746","2023-11-04 13:56:10","0","0","0","0","0","0","0","0"
"2747","2023-11-04 14:01:10","0","0","0","0","0","0","0","0"
"2748","2023-11-04 14:06:11","0","0","0","0","0","0","0","0"
"2749","2023-11-04 14:11:10","0","0","0","0","0","0","0","0"
"2750","2023-11-04 14:16:10","0","0","0","0","0","0","0","0"
"2751","2023-11-04 14:21:10","0","0","0","0","0","0","0","0"
"2752","2023-11-04 14:26:10","0","0","0","0","0","0","0","0"
"2753","2023-11-04 14:31:10","0","0","0","0","0","0","0","0"
"2754","2023-11-04 14:36:11","0","0","0","0","0","0","0","0"
"2755","2023-11-04 14:41:10","0","0","0","0","0","0","0","0"
"2756","2023-11-04 14:46:10","0","0","0","0","0","0","0","0"
"2757","2023-11-04 14:51:10","0","0","0","0","0","0","0","0"
"2758","2023-11-04 14:56:11","0","0","0","0","0","0","0","0"
"2759","2023-11-04 15:01:10","0","0","0","0","0","0","0","0"
"2760","2023-11-04 15:06:11","0","0","0","0","0","0","0","0"
"2761","2023-11-04 15:11:10","0","0","0","0","0","0","0","0"
"2762","2023-11-04 15:16:10","0","0","0","0","0","0","0","0"
"2763","2023-11-04 15:21:10","0","0","0","0","0","0","0","0"
"2764","2023-11-04 15:26:10","0","0","0","0","0","0","0","0"
"2765","2023-11-04 15:31:11","0","0","0","0","0","0","0","0"
"2766","2023-11-04 15:36:10","0","0","0","0","0","0","0","0"
"2767","2023-11-04 15:41:11","0","0","0","0","0","0","0","0"
"2768","2023-11-04 15:46:10","0","0","0","0","0","0","0","0"
"2769","2023-11-04 15:51:11","0","0","0","0","0","0","0","0"
"2770","2023-11-04 15:56:11","0","0","0","0","0","0","0","0"
"2771","2023-11-04 16:01:10","0","0","0","0","0","0","0","0"
"2772","2023-11-04 16:06:10","0","0","0","0","0","0","0","0"
"2773","2023-11-04 16:11:10","0","0","0","0","0","0","0","0"
"2774","2023-11-04 16:16:10","0","0","0","0","0","0","0","0"
"2775","2023-11-04 16:21:10","0","0","0","0","0","0","0","0"
"2776","2023-11-04 16:26:10","0","0","0","0","0","0","0","0"
"2777","2023-11-04 16:31:11","0","0","0","0","0","0","0","0"
"2778","2023-11-04 16:36:10","0","0","0","0","0","0","0","0"
"2779","2023-11-04 16:41:10","0","0","0","0","0","0","0","0"
"2780","2023-11-04 16:46:10","0","0","0","0","0","0","0","0"
"2781","2023-11-04 16:51:10","0","0","0","0","0","0","0","0"
"2782","2023-11-04 16:56:11","0","0","0","0","0","0","0","0"
"2783","2023-11-04 17:01:10","0","0","0","0","0","0","0","0"
"2784","2023-11-04 17:06:11","0","0","0","0","0","0","0","0"
"2785","2023-11-04 17:11:10","0","0","0","0","0","0","0","0"
"2786","2023-11-04 17:16:11","0","0","0","0","0","0","0","0"
"2787","2023-11-04 17:21:11","0","0","0","0","0","0","0","0"
"2788","2023-11-04 17:26:11","0","0","0","0","0","0","0","0"
"2789","2023-11-04 17:31:11","0","0","0","0","0","0","0","0"
"2790","2023-11-04 17:36:10","0","0","0","0","0","0","0","0"
"2791","2023-11-04 17:41:10","0","0","0","0","0","0","0","0"
"2792","2023-11-04 17:46:10","0","0","0","0","0","0","0","0"
"2793","2023-11-04 17:51:10","0","0","0","0","0","0","0","0"
"2794","2023-11-04 17:56:10","0","0","0","0","0","0","0","0"
"2795","2023-11-04 18:01:11","0","0","0","0","0","0","0","0"
"2796","2023-11-04 18:06:10","0","0","0","0","0","0","0","0"
"2797","2023-11-04 18:11:10","0","0","0","0","0","0","0","0"
"2798","2023-11-04 18:16:10","0","0","0","0","0","0","0","0"
"2799","2023-11-04 18:21:10","0","0","0","0","0","0","0","0"
"2800","2023-11-04 18:26:10","0","0","0","0","0","0","0","0"
"2801","2023-11-04 18:31:10","0","0","0","0","0","0","0","0"
"2802","2023-11-04 18:36:10","0","0","0","0","0","0","0","0"
"2803","2023-11-04 18:41:10","0","0","0","0","0","0","0","0"
"2804","2023-11-04 18:46:10","0","0","0","0","0","0","0","0"
"2805","2023-11-04 18:51:10","0","0","0","0","0","0","0","0"
"2806","2023-11-04 18:56:10","0","0","0","0","0","0","0","0"
"2807","2023-11-04 19:01:10","0","0","0","0","0","0","0","0"
"2808","2023-11-04 19:06:10","0","0","0","0","0","0","0","0"
"2809","2023-11-04 19:11:10","0","0","0","0","0","0","0","0"
"2810","2023-11-04 19:16:11","0","0","0","0","0","0","0","0"
"2811","2023-11-04 19:21:10","0","0","0","0","0","0","0","0"
"2812","2023-11-04 19:26:10","0","0","0","0","0","0","0","0"
"2813","2023-11-04 19:31:10","0","0","0","0","0","0","0","0"
"2814","2023-11-04 19:36:10","0","0","0","0","0","0","0","0"
"2815","2023-11-04 19:41:10","0","0","0","0","0","0","0","0"
"2816","2023-11-04 19:46:10","0","0","0","0","0","0","0","0"
"2817","2023-11-04 19:51:10","0","0","0","0","0","0","0","0"
"2818","2023-11-04 19:56:11","0","0","0","0","0","0","0","0"
"2819","2023-11-04 20:01:10","0","0","0","0","0","0","0","0"
"2820","2023-11-04 20:06:10","0","0","0","0","0","0","0","0"
"2821","2023-11-04 20:11:11","0","0","0","0","0","0","0","0"
"2822","2023-11-04 20:16:10","0","0","0","0","0","0","0","0"
"2823","2023-11-04 20:21:10","0","0","0","0","0","0","0","0"
"2824","2023-11-04 20:26:11","0","0","0","0","0","0","0","0"
"2825","2023-11-04 20:31:11","0","0","0","0","0","0","0","0"
"2826","2023-11-04 20:36:11","0","0","0","0","0","0","0","0"
"2827","2023-11-04 20:41:11","0","0","0","0","0","0","0","0"
"2828","2023-11-04 20:46:10","0","0","0","0","0","0","0","0"
"2829","2023-11-04 20:51:10","0","0","0","0","0","0","0","0"
"2830","2023-11-04 20:56:10","0","0","0","0","0","0","0","0"
"2831","2023-11-04 21:01:11","0","0","0","0","0","0","0","0"
"2832","2023-11-04 21:06:10","0","0","0","0","0","0","0","0"
"2833","2023-11-04 21:11:10","0","0","0","0","0","0","0","0"
"2834","2023-11-04 21:16:11","0","0","0","0","0","0","0","0"
"2835","2023-11-04 21:21:11","0","0","0","0","0","0","0","0"
"2836","2023-11-04 21:26:11","0","0","0","0","0","0","0","0"
"2837","2023-11-04 21:31:11","0","0","0","0","0","0","0","0"
"2838","2023-11-04 21:36:10","0","0","0","0","0","0","0","0"
"2839","2023-11-04 21:41:10","0","0","0","0","0","0","0","0"
"2840","2023-11-04 21:46:11","0","0","0","0","0","0","0","0"
"2841","2023-11-04 21:51:10","0","0","0","0","0","0","0","0"
"2842","2023-11-04 21:56:11","0","0","0","0","0","0","0","0"
"2843","2023-11-04 22:01:10","0","0","0","0","0","0","0","0"
"2844","2023-11-04 22:06:10","0","0","0","0","0","0","0","0"
"2845","2023-11-04 22:11:11","0","0","0","0","0","0","0","0"
"2846","2023-11-04 22:16:10","0","0","0","0","0","0","0","0"
"2847","2023-11-04 22:21:11","0","0","0","0","0","0","0","0"
"2848","2023-11-04 22:26:11","0","0","0","0","0","0","0","0"
"2849","2023-11-04 22:31:10","0","0","0","0","0","0","0","0"
"2850","2023-11-04 22:36:10","0","0","0","0","0","0","0","0"
"2851","2023-11-04 22:41:10","0","0","0","0","0","0","0","0"
"2852","2023-11-04 22:46:11","0","0","0","0","0","0","0","0"
"2853","2023-11-04 22:51:10","0","0","0","0","0","0","0","0"
"2854","2023-11-04 22:56:10","0","0","0","0","0","0","0","0"
"2855","2023-11-04 23:01:10","0","0","0","0","0","0","0","0"
"2856","2023-11-04 23:06:10","0","0","0","0","0","0","0","0"
"2857","2023-11-04 23:11:11","0","0","0","0","0","0","0","0"
"2858","2023-11-04 23:16:11","0","0","0","0","0","0","0","0"
"2859","2023-11-04 23:21:11","0","0","0","0","0","0","0","0"
"2860","2023-11-04 23:26:10","0","0","0","0","0","0","0","0"
"2861","2023-11-04 23:31:10","0","0","0","0","0","0","0","0"
"2862","2023-11-04 23:36:10","0","0","0","0","0","0","0","0"
"2863","2023-11-04 23:41:11","0","0","0","0","0","0","0","0"
"2864","2023-11-04 23:46:10","0","0","0","0","0","0","0","0"
"2865","2023-11-04 23:51:10","0","0","0","0","0","0","0","0"
"2866","2023-11-04 23:56:10","0","0","0","0","0","0","0","0"
"2867","2023-11-05 00:01:10","0","0","0","0","0","0","0","0"
"2868","2023-11-05 00:06:10","0","0","0","0","0","0","0","0"
"2869","2023-11-05 00:11:10","0","0","0","0","0","0","0","0"
"2870","2023-11-05 00:16:10","0","0","0","0","0","0","0","0"
"2871","2023-11-05 00:21:10","0","0","0","0","0","0","0","0"
"2872","2023-11-05 00:26:11","0","0","0","0","0","0","0","0"
"2873","2023-11-05 00:31:10","0","0","0","0","0","0","0","0"
"2874","2023-11-05 00:36:10","0","0","0","0","0","0","0","0"
"2875","2023-11-05 00:41:11","0","0","0","0","0","0","0","0"
"2876","2023-11-05 00:46:10","0","0","0","0","0","0","0","0"
"2877","2023-11-05 00:51:10","0","0","0","0","0","0","0","0"
"2878","2023-11-05 00:56:10","0","0","0","0","0","0","0","0"
"2879","2023-11-05 01:01:10","0","0","0","0","0","0","0","0"
"2880","2023-11-05 01:06:10","0","0","0","0","0","0","0","0"
"2881","2023-11-05 01:11:10","0","0","0","0","0","0","0","0"
"2882","2023-11-05 01:16:11","0","0","0","0","0","0","0","0"
"2883","2023-11-05 01:21:10","0","0","0","0","0","0","0","0"
"2884","2023-11-05 01:26:11","0","0","0","0","0","0","0","0"
"2885","2023-11-05 01:31:11","0","0","0","0","0","0","0","0"
"2886","2023-11-05 01:36:11","0","0","0","0","0","0","0","0"
"2887","2023-11-05 01:41:10","0","0","0","0","0","0","0","0"
"2888","2023-11-05 01:46:10","0","0","0","0","0","0","0","0"
"2889","2023-11-05 01:51:10","0","0","0","0","0","0","0","0"
"2890","2023-11-05 01:56:10","0","0","0","0","0","0","0","0"
"2891","2023-11-05 02:01:10","0","0","0","0","0","0","0","0"
"2892","2023-11-05 02:06:11","0","0","0","0","0","0","0","0"
"2893","2023-11-05 02:11:10","0","0","0","0","0","0","0","0"
"2894","2023-11-05 02:16:10","0","0","0","0","0","0","0","0"
"2895","2023-11-05 02:21:11","0","0","0","0","0","0","0","0"
"2896","2023-11-05 02:26:10","0","0","0","0","0","0","0","0"
"2897","2023-11-05 02:31:11","0","0","0","0","0","0","0","0"
"2898","2023-11-05 02:36:11","0","0","0","0","0","0","0","0"
"2899","2023-11-05 02:41:10","0","0","0","0","0","0","0","0"
"2900","2023-11-05 02:46:11","0","0","0","0","0","0","0","0"
"2901","2023-11-05 02:51:11","0","0","0","0","0","0","0","0"
"2902","2023-11-05 02:56:10","0","0","0","0","0","0","0","0"
"2903","2023-11-05 03:01:10","0","0","0","0","0","0","0","0"
"2904","2023-11-05 03:06:11","0","0","0","0","0","0","0","0"
"2905","2023-11-05 03:11:11","0","0","0","0","0","0","0","0"
"2906","2023-11-05 03:16:10","0","0","0","0","0","0","0","0"
"2907","2023-11-05 03:21:10","0","0","0","0","0","0","0","0"
"2908","2023-11-05 03:26:11","0","0","0","0","0","0","0","0"
"2909","2023-11-05 03:31:11","0","0","0","0","0","0","0","0"
"2910","2023-11-05 03:36:11","0","0","0","0","0","0","0","0"
"2911","2023-11-05 03:41:11","0","0","0","0","0","0","0","0"
"2912","2023-11-05 03:46:11","0","0","0","0","0","0","0","0"
"2913","2023-11-05 03:51:11","0","0","0","0","0","0","0","0"
"2914","2023-11-05 03:56:11","0","0","0","0","0","0","0","0"
"2915","2023-11-05 04:01:11","0","0","0","0","0","0","0","0"
"2916","2023-11-05 04:06:11","0","0","0","0","0","0","0","0"
"2917","2023-11-05 04:11:10","0","0","0","0","0","0","0","0"
